,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
627,Antonio Di Gaudio,it ITA,FW,Parma,it Serie A,28,1989,7.8,9,1.16,5,0,1,1,2,0,1,0.13,0,0,0,0,1,0,Matches
628,Giovanni Di Lorenzo,it ITA,"DF,FW",Empoli,it Serie A,24,1993,37.0,82,2.22,66,5,6,3,2,0,12,0.32,9,0,2,1,0,0,Matches
629,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,30,1988,25.8,103,3.99,69,15,9,6,4,0,26,1.01,15,4,4,2,1,0,Matches
630,Franco Di Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
631,Franco Di Santo,ar ARG,"MF,FW",Schalke 04,de Bundesliga,29,1989,2.7,5,1.84,3,0,0,0,1,1,1,0.37,1,0,0,0,0,0,Matches
632,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,21,1996,8.3,24,2.89,11,0,8,2,3,0,3,0.36,0,0,1,1,1,0,Matches
633,Fousseni Diabaté,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,2,3.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
634,Moussa Diaby,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,19,1999,12.7,34,2.68,27,1,6,0,0,0,10,0.79,8,0,2,0,0,0,Matches
635,Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,eng Premier League,22,1996,6.1,15,2.45,9,0,2,2,1,1,1,0.16,0,0,0,1,0,0,Matches
636,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,21,1996,17.6,11,0.63,8,0,0,3,0,0,1,0.06,1,0,0,0,0,0,Matches
637,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,5,0.71,4,1,0,0,0,0,1,0.14,0,1,0,0,0,0,Matches
638,Abdou Diallo,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,21,0.79,17,0,0,3,1,0,2,0.08,1,0,0,1,0,0,Matches
639,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
640,Mustapha Diallo,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,2,0.40,2,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
641,Mohamed Diamé,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,33,1.37,20,0,4,3,5,1,0,0.00,0,0,0,0,0,0,Matches
642,Grady Diangana,eng ENG,"MF,FW",West Ham,eng Premier League,20,1998,6.8,28,4.14,20,2,3,1,2,0,1,0.15,1,0,0,0,0,0,Matches
643,Lassana Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,3,1.70,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
644,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,21,2.86,16,0,2,1,0,2,1,0.14,1,0,0,0,0,0,Matches
645,Brahim Díaz,es ESP,FW,Real Madrid,es La Liga,18,1999,4.2,21,5.03,11,0,7,0,3,0,3,0.72,1,0,2,0,0,0,Matches
646,Javier Díaz,es ESP,GK,Sevilla,es La Liga,21,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
647,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,21,0.64,17,1,3,0,0,0,1,0.03,1,0,0,0,0,0,Matches
648,Lorenzo Dickmann,it ITA,"DF,MF",SPAL,it Serie A,21,1996,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
649,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,10.6,62,5.84,37,13,3,2,6,1,4,0.38,3,0,1,0,0,0,Matches
650,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,45,1.92,32,7,0,0,5,1,3,0.13,3,0,0,0,0,0,Matches
651,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,4,0.48,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
652,Eric Dier,eng ENG,"MF,DF",Tottenham,eng Premier League,24,1994,16.7,22,1.31,19,0,0,0,2,1,2,0.12,2,0,0,0,0,0,Matches
653,Tim Dierßen,de GER,MF,Hannover 96,de Bundesliga,22,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
654,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,111,3.37,63,40,2,4,0,2,9,0.27,6,2,0,1,0,0,Matches
655,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,22.5,42,1.87,30,7,1,0,3,1,2,0.09,1,0,0,0,1,0,Matches
656,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,20,1998,10.0,35,3.51,23,0,5,2,4,1,5,0.50,4,0,0,1,0,0,Matches
657,Federico Dimarco,it ITA,"DF,MF",Parma,it Serie A,20,1997,9.9,18,1.82,10,4,2,1,1,0,2,0.20,0,0,1,0,1,0,Matches
658,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
659,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,48,3.21,44,0,0,0,1,3,6,0.40,6,0,0,0,0,0,Matches
660,Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,25,1992,14.4,16,1.11,16,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
661,Federico Dionisi,it ITA,"FW,MF",Frosinone,it Serie A,31,1987,2.3,10,4.41,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
662,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,17.7,39,2.21,28,0,1,2,8,0,4,0.23,3,0,1,0,0,0,Matches
663,Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,7,0.21,5,0,2,0,0,0,2,0.06,2,0,0,0,0,0,Matches
664,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,59,2.26,49,0,3,2,5,0,1,0.04,0,0,0,1,0,0,Matches
665,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2000,8.2,20,2.43,12,1,3,2,2,0,0,0.00,0,0,0,0,0,0,Matches
666,Assane Dioussé,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,14,1.41,10,1,2,1,0,0,1,0.10,1,0,0,0,0,0,Matches
667,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,2,0.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
668,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
669,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,22,0.67,14,2,3,0,2,1,4,0.12,1,0,1,0,2,0,Matches
670,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,8,0.52,7,0,1,0,0,0,2,0.13,2,0,0,0,0,0,Matches
671,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
672,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,22,0.72,18,0,0,1,1,2,2,0.07,2,0,0,0,0,0,Matches
673,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,3,1.54,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
674,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,16,0.80,13,0,0,2,0,1,6,0.30,4,0,0,2,0,0,Matches
675,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
676,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,1992,24.0,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
677,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,26,1992,34.9,95,2.72,70,6,3,8,6,2,10,0.29,7,0,1,0,2,0,Matches
678,Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1.0,4,4.09,1,3,0,0,0,0,1,1.02,0,1,0,0,0,0,Matches
679,Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
680,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,20,2.88,15,3,0,0,1,1,2,0.29,1,1,0,0,0,0,Matches
681,Ji Dong-won,kr KOR,"MF,FW",Augsburg,de Bundesliga,27,1991,9.9,33,3.33,23,0,2,2,4,2,4,0.40,2,0,0,1,0,1,Matches
682,Anastasios Donis,gr GRE,"FW,MF",Stuttgart,de Bundesliga,21,1996,10.7,21,1.97,14,0,4,2,0,1,3,0.28,2,0,1,0,0,0,Matches
683,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,19,1999,34.3,8,0.23,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
684,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,2,1.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
685,Riccardo Doratiotto,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,1,1.15,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
686,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,14,1.18,11,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
687,Mathieu Dossevi,tg TOG,"FW,MF",Toulouse,fr Ligue 1,30,1988,27.4,96,3.50,64,19,8,0,5,0,5,0.18,3,1,1,0,0,0,Matches
688,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,25,1993,34.0,83,2.44,72,2,4,5,0,0,9,0.26,5,1,1,2,0,0,Matches
689,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,25,1992,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
690,Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,23,1994,17.8,61,3.43,39,0,9,1,12,0,8,0.45,4,0,2,0,2,0,Matches
691,Seydou Doumbia,ci CIV,FW,Girona,es La Liga,30,1987,6.0,4,0.67,1,0,0,2,1,0,2,0.33,1,0,0,1,0,0,Matches
692,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,3,0.45,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
693,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,9,0.61,7,0,0,1,1,0,1,0.07,1,0,0,0,0,0,Matches
694,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
695,Bartłomiej Drągowski,pl POL,GK,Empoli,it Serie A,20,1997,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
696,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,24,1993,22.7,92,4.05,70,9,7,5,1,0,15,0.66,14,1,0,0,0,0,Matches
697,Luke Dreher,eng ENG,FW,Crystal Palace,eng Premier League,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
698,Josip Drmić,ch SUI,FW,M'Gladbach,de Bundesliga,25,1992,2.5,4,1.62,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0,Matches
699,Jaroslav Drobný,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
700,Óscar Duarte,cr CRC,"DF,MF",Espanyol,es La Liga,29,1989,7.3,6,0.82,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
701,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,55,1.79,38,3,0,6,8,0,3,0.10,2,0,0,1,0,0,Matches
702,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,55,2.42,41,3,2,5,3,1,7,0.31,7,0,0,0,0,0,Matches
703,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
704,Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,37,4.05,28,2,0,5,0,2,3,0.33,3,0,0,0,0,0,Matches
705,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,93,3.27,59,14,5,10,4,1,12,0.42,7,1,0,2,1,1,Matches
706,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,24,0.70,18,1,0,2,2,1,3,0.09,2,0,0,0,1,0,Matches
707,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
708,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,26,1.18,21,3,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
709,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,63,3.07,56,0,4,3,0,0,8,0.39,6,0,1,1,0,0,Matches
710,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,21,0.60,20,0,0,0,1,0,2,0.06,2,0,0,0,0,0,Matches
711,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,2,0.19,0,2,0,0,0,0,1,0.10,0,1,0,0,0,0,Matches
712,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,37,1.62,30,1,3,1,1,1,2,0.09,2,0,0,0,0,0,Matches
713,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,1989,21.1,86,4.07,48,19,11,5,3,0,5,0.24,2,1,0,1,1,0,Matches
714,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,16,4.42,14,0,0,0,0,2,2,0.55,2,0,0,0,0,0,Matches
715,Hugo Duro,es ESP,"MF,FW",Getafe,es La Liga,18,1999,4.6,5,1.08,1,0,0,0,3,1,1,0.22,0,0,0,0,1,0,Matches
716,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,5,2.03,4,0,0,0,1,0,2,0.81,1,0,0,0,1,0,Matches
717,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,1993,23.7,115,4.84,70,20,12,4,9,0,15,0.63,10,0,2,1,2,0,Matches
718,Edin Džeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,108,3.77,73,0,15,11,8,1,16,0.56,13,0,2,0,1,0,Matches
719,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,61,3.14,46,3,2,3,7,0,7,0.36,6,1,0,0,0,0,Matches
720,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,7,0.26,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
721,Dennis Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,6,2.51,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
722,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,24,0.64,17,3,0,3,1,0,4,0.11,3,0,0,1,0,0,Matches
723,Simone Edera,it ITA,MF,Torino,it Serie A,21,1997,0.9,5,5.84,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
724,Simone Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,8,3.67,4,1,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
725,Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38.0,5,0.13,2,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
726,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,1998,12.4,30,2.43,20,0,5,3,2,0,7,0.57,4,0,1,2,0,0,Matches
727,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,90,2.65,76,0,5,4,2,3,9,0.27,7,0,2,0,0,0,Matches
728,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,56,1.90,43,2,4,3,2,2,4,0.14,1,0,1,1,1,0,Matches
729,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,5,0.69,4,0,1,0,0,0,1,0.14,1,0,0,0,0,0,Matches
730,Harvey Elliott,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
731,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,9,2.13,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
732,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,25,1.00,20,0,1,1,1,2,2,0.08,1,0,0,1,0,0,Matches
733,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,es La Liga,31,1987,3.2,4,1.26,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
734,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,21,1996,29.1,21,0.72,18,1,0,1,0,1,5,0.17,5,0,0,0,0,0,Matches
735,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,5,1.05,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
736,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,23,1994,8.8,34,3.86,16,7,4,3,3,1,1,0.11,1,0,0,0,0,0,Matches
737,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,1992,25.4,93,3.67,42,32,8,4,6,1,10,0.39,6,1,2,0,1,0,Matches
738,Breel Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,48,3.21,26,0,6,3,13,0,9,0.60,3,0,2,2,2,0,Matches
739,Emerson,br BRA,"FW,DF",Betis,es La Liga,19,1999,3.5,7,1.99,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
740,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,39,1.67,22,1,7,1,7,1,4,0.17,2,1,1,0,0,0,Matches
741,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33.0,26,0.79,23,0,0,2,1,0,2,0.06,2,0,0,0,0,0,Matches
742,Sergi Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,71,2.47,53,0,4,8,5,1,8,0.28,3,0,0,3,2,0,Matches
743,Javier Eraso,es ESP,"MF,FW",Leganés,es La Liga,28,1990,7.0,17,2.42,9,5,1,0,2,0,1,0.14,0,0,0,0,1,0,Matches
744,Christian Eriksen,dk DEN,MF,Tottenham,eng Premier League,26,1992,30.8,143,4.64,97,27,4,10,3,2,16,0.52,12,4,0,0,0,0,Matches
745,Patrick Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,20,1.47,19,0,0,1,0,0,2,0.15,1,0,0,1,0,0,Matches
746,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,38,1.91,29,0,0,6,3,0,5,0.25,4,0,0,1,0,0,Matches
747,Sergio Escudero,es ESP,"DF,FW",Sevilla,es La Liga,28,1989,17.2,33,1.92,26,2,2,1,2,0,2,0.12,2,0,0,0,0,0,Matches
748,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,18,0.59,16,0,0,2,0,0,2,0.07,1,0,0,1,0,0,Matches
749,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32.0,12,0.37,10,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
750,Alexander Esswein,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,13.9,46,3.30,33,2,3,3,4,1,4,0.29,2,0,0,1,1,0,Matches
751,Neil Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38.0,11,0.29,7,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
752,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,66,2.92,36,27,0,3,0,0,3,0.13,0,3,0,0,0,0,Matches
753,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,17,0.57,11,1,0,4,0,1,0,0.00,0,0,0,0,0,0,Matches
754,Lucas Evangelista,br BRA,"FW,MF",Nantes,fr Ligue 1,23,1995,8.0,18,2.25,12,0,0,0,5,1,1,0.12,1,0,0,0,0,0,Matches
755,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,12,0.54,10,0,0,2,0,0,1,0.05,0,0,0,1,0,0,Matches
756,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,6,0.40,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
757,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,26,1992,4.0,16,4.02,13,3,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
758,Valentin Eysseric,fr FRA,"MF,FW",Nantes,fr Ligue 1,26,1992,2.3,14,6.03,3,5,1,2,3,0,0,0.00,0,0,0,0,0,0,Matches
759,Marco Fabián,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,1,1.45,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
760,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,33,1985,38.0,5,0.13,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
761,Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,42,1.87,33,0,2,2,3,2,5,0.22,4,0,0,0,1,0,Matches
762,Fábio,br BRA,"DF,FW",Nantes,fr Ligue 1,28,1990,14.2,33,2.33,25,3,1,0,1,3,4,0.28,4,0,0,0,0,0,Matches
763,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2.0,8,4.00,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
764,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,41,3.82,31,9,0,1,0,0,3,0.28,3,0,0,0,0,0,Matches
765,Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
766,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
767,Romain Faivre,fr FRA,MF,Monaco,fr Ligue 1,20,1998,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
768,Fayçal Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36.0,128,3.56,66,38,3,5,14,2,13,0.36,6,4,0,1,2,0,Matches
769,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,46,1.62,30,0,5,4,7,0,3,0.11,2,0,0,1,0,0,Matches
770,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,15,1.91,9,0,0,2,2,2,2,0.25,2,0,0,0,0,0,Matches
771,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,3,0.45,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
772,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,28,1990,17.9,107,5.97,77,21,2,5,1,1,10,0.56,4,3,0,1,1,1,Matches
773,Paolo Faragò,it ITA,"MF,DF",Cagliari,it Serie A,25,1993,18.9,49,2.59,36,2,3,3,3,2,4,0.21,3,0,0,1,0,0,Matches
774,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22,1996,32.8,80,2.44,59,4,4,7,3,3,3,0.09,0,1,1,1,0,0,Matches
775,Diego Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,41,3.09,33,1,2,2,3,0,8,0.60,6,0,1,0,1,0,Matches
776,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,18,2.31,12,0,2,3,0,1,0,0.00,0,0,0,0,0,0,Matches
777,Andrea Favilli,it ITA,"FW,DF",Genoa,it Serie A,21,1997,1.9,7,3.71,4,0,1,1,0,1,2,1.06,1,0,0,0,0,1,Matches
778,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,21,0.67,17,0,1,1,0,2,2,0.06,2,0,0,0,0,0,Matches
779,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,17,0.90,14,0,0,2,0,1,1,0.05,1,0,0,0,0,0,Matches
780,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,130,5.89,80,16,13,11,10,0,13,0.59,11,0,1,0,1,0,Matches
781,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
782,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,4,0.33,2,0,0,1,1,0,2,0.16,0,0,0,1,1,0,Matches
783,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,14.3,9,0.63,9,0,0,0,0,0,2,0.14,2,0,0,0,0,0,Matches
784,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,4,1.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
785,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,13,1.56,9,1,0,0,3,0,2,0.24,1,0,0,0,1,0,Matches
786,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,22.8,35,1.54,28,4,1,0,2,0,4,0.18,4,0,0,0,0,0,Matches
787,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,60,2.74,56,0,1,2,1,0,4,0.18,2,0,0,2,0,0,Matches
788,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,13,0.53,11,0,0,0,0,2,1,0.04,1,0,0,0,0,0,Matches
789,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,1991,16.0,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
790,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,31,1986,6.0,2,0.33,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
791,Borja Fernández,es ESP,"MF,DF",Valladolid,es La Liga,37,1981,9.3,9,0.96,6,0,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
792,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,11,0.67,9,1,0,0,0,1,2,0.12,2,0,0,0,0,0,Matches
