,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
955,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,22,1999,11.4,3,2,1,2,0,2,6,33.3,4,4,0,4,2,5,3,0,Matches
956,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,de Bundesliga,25,1996,1.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
957,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28,1992,33.3,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24,0,Matches
958,Dani García,es ESP,MF,Athletic Club,es La Liga,31,1990,24.2,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41,1,Matches
959,David García,es ESP,DF,Osasuna,es La Liga,27,1994,34.5,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168,0,Matches
960,Eric García,es ESP,DF,Barcelona,es La Liga,20,2001,22.7,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53,3,Matches
961,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,21,1999,33.6,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53,0,Matches
962,Joan García,es ESP,GK,Espanyol,es La Liga,20,2001,1.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2,Matches
963,Manu García,es ESP,MF,Alavés,es La Liga,23,1998,12.0,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4,0,Matches
964,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,1986,20.0,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21,0,Matches
965,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,28,1993,26.4,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16,0,Matches
966,Saúl García,es ESP,MF,Alavés,es La Liga,26,1994,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
967,Unai García,es ESP,DF,Osasuna,es La Liga,29,1992,15.6,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78,0,Matches
968,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,eng Premier League,17,2004,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
969,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,30,1990,6.9,10,4,2,5,3,6,10,60.0,4,6,3,3,6,16,15,0,Matches
970,Djeidi Gassama,fr FRA,FW,Paris S-G,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
971,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,33,1988,30.5,56,34,26,25,5,27,74,36.5,47,45,11,34,53,109,49,1,Matches
972,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,16,2004,25.7,38,18,13,18,7,9,33,27.3,24,36,0,36,25,63,13,0,Matches
973,Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,eng Premier League,30,1990,0.4,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
974,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,25,1995,0.7,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,1,0,Matches
975,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,30,1990,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2,Matches
976,Linus Gechter,de GER,DF,Hertha BSC,de Bundesliga,17,2004,8.0,15,8,13,2,0,7,14,50.0,7,12,7,5,11,26,29,0,Matches
977,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,23,1998,15.3,34,23,9,20,5,17,30,56.7,13,15,1,14,14,48,7,1,Matches
978,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,eng Premier League,19,2002,8.3,4,3,1,0,3,2,10,20.0,8,9,0,9,0,4,3,0,Matches
979,Luca Gemello,it ITA,GK,Torino,it Serie A,21,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
980,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,27,1994,17.5,42,20,18,17,7,22,36,61.1,14,24,1,23,25,67,25,1,Matches
981,Valère Germain,fr FRA,FW,Montpellier,fr Ligue 1,31,1990,21.9,23,14,6,11,6,8,31,25.8,23,13,1,12,9,32,27,0,Matches
982,Gerson,br BRA,"MF,FW",Marseille,fr Ligue 1,24,1997,28.3,42,17,16,20,6,8,35,22.9,27,26,4,22,16,58,16,2,Matches
983,Willem Geubbels,fr FRA,"FW,MF",Nantes,fr Ligue 1,19,2001,6.0,8,5,4,2,2,5,12,41.7,7,5,0,5,6,14,5,0,Matches
984,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,30,1990,5.5,5,4,2,1,2,0,4,0.0,4,3,1,2,0,5,4,0,Matches
985,Ismaël Gharbi,es ESP,FW,Paris S-G,fr Ligue 1,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
986,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,eng Premier League,26,1995,4.3,4,4,2,2,0,2,7,28.6,5,6,0,6,1,5,2,0,Matches
987,Anwar El Ghazi,nl NED,"FW,MF",Everton,eng Premier League,26,1995,0.1,1,1,1,0,0,1,1,100.0,0,3,0,3,0,1,0,0,Matches
988,Lamine Ghezali,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1999,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
989,Paolo Ghiglione,it ITA,DF,Genoa,it Serie A,24,1997,6.7,17,12,8,6,3,9,14,64.3,5,11,5,6,10,27,12,1,Matches
990,Saman Ghoddos,ir IRN,"MF,DF",Brentford,eng Premier League,27,1993,6.0,17,10,8,6,3,9,15,60.0,6,2,0,2,3,20,16,0,Matches
991,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,30,1991,3.7,3,1,1,2,0,0,3,0.0,3,2,1,1,3,6,10,0,Matches
992,Dimitris Giannoulis,gr GRE,DF,Norwich City,eng Premier League,25,1995,13.0,36,21,17,17,2,24,36,66.7,12,22,6,16,19,55,41,1,Matches
993,Morgan Gibbs-White,eng ENG,"DF,FW",Wolves,eng Premier League,21,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
994,Ben Gibson,eng ENG,DF,Norwich City,eng Premier League,28,1993,27.7,23,16,17,6,0,7,12,58.3,5,36,30,6,27,50,139,2,Matches
995,Niko Gießelmann,de GER,"DF,FW",Union Berlin,de Bundesliga,29,1991,23.1,24,17,10,11,3,15,38,39.5,23,26,4,22,18,42,29,1,Matches
996,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,33,1987,34.0,2,0,2,0,0,2,7,28.6,5,0,0,0,3,5,11,5,Matches
997,Óscar Gil,es ESP,DF,Espanyol,es La Liga,24,1997,18.8,52,35,27,20,5,25,46,54.3,21,33,9,24,19,71,33,2,Matches
998,Mario Gila,es ESP,DF,Real Madrid,es La Liga,20,2000,0.3,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0,Matches
999,Billy Gilmour,sct SCO,MF,Norwich City,eng Premier League,20,2001,20.6,41,21,16,21,4,14,52,26.9,38,21,4,17,17,58,29,0,Matches
1000,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,de Bundesliga,30,1991,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1001,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,27,1994,26.2,36,22,20,13,3,27,40,67.5,13,21,10,11,33,69,76,0,Matches
1002,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,fr Ligue 1,21,2000,5.5,7,5,3,2,2,4,10,40.0,6,8,0,8,4,11,5,0,Matches
1003,Sebastian Giovinco,it ITA,MF,Sampdoria,it Serie A,34,1987,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1004,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,29,1992,18.0,14,6,10,4,0,7,22,31.8,15,24,14,10,37,51,68,1,Matches
1005,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,29,1992,35.0,85,52,49,32,4,52,103,50.5,51,67,33,34,69,154,143,0,Matches
1006,Olivier Giroud,fr FRA,FW,Milan,it Serie A,34,1986,21.0,15,11,4,6,5,3,17,17.6,14,13,4,9,3,18,19,0,Matches
1007,Serge Gnabry,de GER,"FW,DF",Bayern Munich,de Bundesliga,26,1995,24.3,47,31,16,20,11,22,57,38.6,35,26,0,26,14,61,3,0,Matches
1008,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,23,1998,22.5,47,32,29,14,4,24,39,61.5,15,41,19,22,15,62,100,2,Matches
1009,Diego Godín,uy URU,DF,Cagliari,it Serie A,35,1986,9.1,18,7,13,3,2,10,15,66.7,5,7,5,2,13,31,46,0,Matches
1010,Edoardo Goldaniga,it ITA,DF,Cagliari,it Serie A,27,1993,10.4,12,5,7,5,0,4,11,36.4,7,8,5,3,22,34,23,0,Matches
1011,Edoardo Goldaniga,it ITA,"DF,MF",Sassuolo,it Serie A,27,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1012,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,fr Ligue 1,25,1996,16.7,40,22,10,18,12,18,41,43.9,23,26,1,25,12,52,8,0,Matches
1013,André Gomes,pt POR,MF,Everton,eng Premier League,28,1993,6.9,16,4,6,6,4,8,32,25.0,24,8,2,6,1,17,7,1,Matches
1014,Angel Gomes,eng ENG,"MF,FW",Lille,fr Ligue 1,20,2000,10.6,23,13,6,12,5,10,15,66.7,5,4,0,4,3,26,4,0,Matches
1015,Toti Gomes,pt POR,DF,Wolves,eng Premier League,22,1999,4.0,11,7,10,1,0,7,9,77.8,2,6,3,3,8,19,15,0,Matches
1016,Dani Gómez,es ESP,FW,Levante,es La Liga,23,1998,11.8,7,4,3,2,2,4,12,33.3,8,3,0,3,3,10,5,0,Matches
1017,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,24,1997,3.7,10,6,5,2,3,5,9,55.6,4,4,1,3,5,15,6,0,Matches
1018,Maxi Gómez,uy URU,FW,Valencia,es La Liga,24,1996,21.7,5,3,1,2,2,5,8,62.5,3,5,1,4,3,8,22,0,Matches
1019,Moi Gómez,es ESP,"MF,FW",Villarreal,es La Liga,27,1994,14.3,15,7,8,3,4,5,17,29.4,12,5,0,5,6,21,6,0,Matches
1020,Papu Gómez,ar ARG,"FW,MF",Sevilla,es La Liga,33,1988,19.8,19,11,9,5,5,9,35,25.7,26,15,2,13,7,26,12,2,Matches
1021,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,29,1992,30.2,33,24,29,3,1,18,27,66.7,9,33,23,10,40,73,125,2,Matches
1022,Alfred Gomis,sn SEN,GK,Rennes,fr Ligue 1,27,1993,25.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,8,2,Matches
1023,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,32,1989,17.2,43,28,17,22,4,14,39,35.9,25,33,10,23,18,61,29,0,Matches
1024,Vagner Gonçalves,cv CPV,FW,Metz,fr Ligue 1,25,1996,1.0,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,0,0,Matches
1025,Cedric Gondo,ci CIV,FW,Salernitana,it Serie A,24,1996,7.8,5,2,2,2,1,2,5,40.0,3,2,0,2,3,8,2,0,Matches
1026,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,31,1990,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,9,0,Matches
1027,Diego González,es ESP,DF,Elche,es La Liga,26,1995,19.9,25,16,18,7,0,9,16,56.3,7,21,13,8,19,44,87,0,Matches
1028,Édgar González,es ESP,DF,Betis,es La Liga,24,1997,16.3,25,19,15,8,2,17,24,70.8,7,17,11,6,23,48,82,0,Matches
1029,Giovanni González,uy URU,DF,Mallorca,es La Liga,26,1994,4.1,9,3,4,4,1,3,5,60.0,2,7,2,5,4,13,14,0,Matches
1030,Nicolás González,ar ARG,FW,Fiorentina,it Serie A,23,1998,26.2,21,16,6,8,7,9,28,32.1,19,26,2,24,21,42,4,1,Matches
1031,Nicolás González,es ESP,MF,Barcelona,es La Liga,19,2002,12.4,31,20,5,23,3,11,27,40.7,16,12,0,12,6,37,12,0,Matches
1032,Peter González,do DOM,"MF,DF",Real Madrid,es La Liga,19,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
1033,Roberto González,es ESP,"FW,MF",Betis,es La Liga,20,2001,1.5,5,4,3,2,0,4,6,66.7,2,5,0,5,1,6,1,0,Matches
1034,Charlie Goode,eng ENG,DF,Brentford,eng Premier League,25,1995,5.0,7,5,5,2,0,4,4,100.0,0,4,2,2,2,9,8,0,Matches
1035,Anthony Gordon,eng ENG,"MF,FW",Everton,eng Premier League,20,2001,25.4,54,32,20,30,4,21,59,35.6,38,49,3,46,22,76,17,0,Matches
1036,Kaide Gordon,eng ENG,FW,Liverpool,eng Premier League,16,2004,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
1037,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,26,1995,15.5,25,15,12,9,4,11,26,42.3,15,11,1,10,17,42,23,2,Matches
1038,Gori,es ESP,MF,Espanyol,es La Liga,19,2002,0.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
1039,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,24,1996,25.4,47,31,32,9,6,25,47,53.2,22,16,3,13,18,65,49,0,Matches
1040,Robin Gosens,de GER,DF,Atalanta,it Serie A,27,1994,5.1,7,3,3,4,0,4,8,50.0,4,4,0,4,9,16,1,0,Matches
1041,Robin Gosens,de GER,DF,Inter,it Serie A,27,1994,1.9,3,1,1,2,0,0,0,,0,5,2,3,3,6,3,0,Matches
1042,Dan Gosling,eng ENG,MF,Watford,eng Premier League,31,1990,1.8,2,1,1,1,0,2,6,33.3,4,2,0,2,0,2,3,0,Matches
1043,Amine Gouiri,fr FRA,"FW,MF",Nice,fr Ligue 1,21,2000,30.6,22,13,2,13,7,10,32,31.3,22,22,5,17,11,33,17,1,Matches
1044,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2003,20.0,45,26,22,18,5,21,36,58.3,15,22,3,19,13,58,9,2,Matches
1045,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,30,1991,28.6,50,27,33,17,0,22,36,61.1,14,35,18,17,49,99,116,0,Matches
1046,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,28,1992,34.1,60,28,24,28,8,25,45,55.6,20,39,27,12,65,125,106,0,Matches
1047,Jens Grahl,de GER,GK,Eint Frankfurt,de Bundesliga,32,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1048,Alberto Grassi,it ITA,MF,Cagliari,it Serie A,26,1995,24.2,47,26,13,30,4,16,38,42.1,22,27,9,18,63,110,33,1,Matches
1049,Jaume Grau,es ESP,MF,Osasuna,es La Liga,24,1997,0.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
1050,Andrew Gravillon,gp GLP,DF,Reims,fr Ligue 1,23,1998,23.7,32,24,19,13,0,17,27,63.0,10,25,15,10,33,65,83,1,Matches
1051,Demarai Gray,jm JAM,"MF,FW",Everton,eng Premier League,25,1996,26.0,30,19,13,10,7,10,22,45.5,12,30,2,28,15,45,21,1,Matches
1052,Adrian Grbić,at AUT,"FW,MF",Lorient,fr Ligue 1,24,1996,5.8,2,1,0,2,0,2,6,33.3,4,3,1,2,0,2,7,0,Matches
1053,Ivo Grbić,hr CRO,GK,Lille,fr Ligue 1,25,1996,21.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1,Matches
1054,Jack Grealish,eng ENG,FW,Manchester City,eng Premier League,25,1995,21.3,18,17,4,10,4,5,13,38.5,8,11,1,10,8,26,7,0,Matches
1055,Etienne Green,eng ENG,GK,Saint-Étienne,fr Ligue 1,21,2000,13.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,9,0,Matches
1056,Julian Green,us USA,MF,Greuther Fürth,de Bundesliga,26,1995,11.7,9,5,0,8,1,2,8,25.0,6,10,2,8,7,16,10,0,Matches
1057,Mason Greenwood,eng ENG,"FW,MF",Manchester Utd,eng Premier League,19,2001,14.1,15,9,9,1,5,3,9,33.3,6,5,0,5,1,16,6,0,Matches
1058,Sam Greenwood,eng ENG,"MF,FW",Leeds United,eng Premier League,19,2002,2.6,8,5,0,5,3,4,7,57.1,3,3,0,3,2,10,1,0,Matches
1059,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,de Bundesliga,27,1994,15.5,19,8,4,10,5,2,15,13.3,13,18,2,16,6,25,29,0,Matches
1060,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,24,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1061,Clément Grenier,fr FRA,MF,Mallorca,es La Liga,30,1991,0.7,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Matches
1062,Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,de Bundesliga,30,1990,27.1,60,31,38,19,3,39,62,62.9,23,38,13,25,43,103,100,1,Matches
1063,Sebastian Griesbeck,de GER,MF,Union Berlin,de Bundesliga,30,1990,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
1064,Antoine Griezmann,fr FRA,FW,Barcelona,es La Liga,30,1991,2.9,13,5,3,10,0,2,6,33.3,4,4,0,4,3,16,5,0,Matches
1065,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,30,1991,18.8,30,14,11,15,4,12,32,37.5,20,18,1,17,7,37,18,0,Matches
1066,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,28,1993,30.8,27,15,9,13,5,9,26,34.6,17,12,2,10,13,40,28,0,Matches
1067,Lennart Grill,de GER,GK,Leverkusen,de Bundesliga,22,1999,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1068,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,de Bundesliga,25,1995,16.6,37,19,15,21,1,17,31,54.8,14,18,7,11,29,66,36,1,Matches
1069,Pascal Groß,de GER,"MF,DF",Brighton,eng Premier League,30,1991,22.6,28,15,15,11,2,12,33,36.4,21,34,8,26,18,46,23,0,Matches
1070,Carlos Gruezo,ec ECU,MF,Augsburg,de Bundesliga,26,1995,10.8,22,11,10,10,2,8,21,38.1,13,11,2,9,9,31,15,0,Matches
1071,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,34,1987,29.5,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,8,1,Matches
1072,Andrés Guardado,mx MEX,MF,Betis,es La Liga,34,1986,15.5,30,13,12,17,1,13,34,38.2,21,18,4,14,21,51,29,1,Matches
1073,Sergi Guardiola,es ESP,FW,Rayo Vallecano,es La Liga,30,1991,19.0,10,9,3,5,2,1,21,4.8,20,14,2,12,4,14,17,0,Matches
1074,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,es La Liga,29,1991,11.6,16,7,10,4,2,5,8,62.5,3,14,9,5,22,38,37,0,Matches
1075,Gabriel Gudmundsson,se SWE,"DF,MF",Lille,fr Ligue 1,22,1999,14.9,43,31,24,16,3,17,35,48.6,18,15,3,12,20,63,13,0,Matches
1076,Noah Guede-Nadje,fr FRA,MF,Angers,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1077,Gonçalo Guedes,pt POR,"FW,MF",Valencia,es La Liga,24,1996,29.0,21,14,6,7,8,2,22,9.1,20,14,0,14,9,30,1,0,Matches
1078,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,21,2000,35.8,35,17,24,10,1,15,16,93.8,1,34,26,8,30,65,127,0,Matches
1079,Mattéo Guendouzi,fr FRA,MF,Marseille,fr Ligue 1,22,1999,35.0,45,30,10,26,9,13,47,27.7,34,15,1,14,16,61,18,0,Matches
1080,Yanis Guermouche,fr FRA,"MF,FW",Montpellier,fr Ligue 1,20,2001,0.1,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,Matches
1081,Raphaël Guerreiro,pt POR,DF,Dortmund,de Bundesliga,27,1993,19.9,35,19,19,12,4,16,31,51.6,15,18,2,16,25,60,14,1,Matches
1082,Evann Guessand,fr FRA,FW,Nice,fr Ligue 1,20,2001,4.9,9,8,2,5,2,3,8,37.5,5,4,0,4,0,9,1,0,Matches
1083,Ander Guevara,es ESP,MF,Real Sociedad,es La Liga,24,1997,9.6,18,13,6,10,2,10,17,58.8,7,12,6,6,12,30,8,0,Matches
1084,Lamine Gueye,sn SEN,"FW,MF",Metz,fr Ligue 1,23,1998,6.2,5,5,1,1,3,3,7,42.9,4,4,0,4,6,11,1,0,Matches
1085,Pape Gueye,sn SEN,MF,Marseille,fr Ligue 1,22,1999,17.0,38,19,15,22,1,16,31,51.6,15,15,3,12,24,62,16,0,Matches
1086,John Guidetti,se SWE,"FW,MF",Alavés,es La Liga,29,1992,3.1,2,1,0,0,2,0,1,0.0,1,1,0,1,0,2,0,0,Matches
1087,Josuha Guilavogui,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,30,1990,14.8,39,16,18,17,4,14,29,48.3,15,16,8,8,36,75,23,0,Matches
1088,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,de Bundesliga,30,1990,10.5,23,14,13,9,1,7,18,38.9,11,11,6,5,25,48,42,0,Matches
1089,Frederic Guilbert,fr FRA,DF,Strasbourg,fr Ligue 1,26,1994,28.0,69,39,33,24,12,32,62,51.6,30,37,11,26,55,124,39,0,Matches
1090,Hugo Guillamón,es ESP,"MF,DF",Valencia,es La Liga,21,2000,26.2,43,27,20,16,7,18,44,40.9,26,26,10,16,30,73,53,1,Matches
1091,Bruno Guimarães,br BRA,MF,Newcastle Utd,eng Premier League,23,1997,11.5,44,23,18,22,4,21,38,55.3,17,25,6,19,9,53,13,0,Matches
1092,Bruno Guimarães,br BRA,MF,Lyon,fr Ligue 1,23,1997,18.2,50,31,20,25,5,23,59,39.0,36,21,4,17,21,71,11,1,Matches
1093,Sehrou Guirassy,gn GUI,FW,Rennes,fr Ligue 1,25,1996,11.3,4,2,1,2,1,1,7,14.3,6,4,0,4,1,5,8,0,Matches
1094,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,31,1990,33.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,1,Matches
1095,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,30,1991,13.6,18,10,14,3,1,8,11,72.7,3,16,8,8,17,35,37,0,Matches
1096,Gerard Gumbau,es ESP,MF,Elche,es La Liga,26,1994,21.0,46,19,22,19,5,22,51,43.1,29,18,4,14,23,69,25,0,Matches
1097,Robert Gumny,pl POL,DF,Augsburg,de Bundesliga,23,1998,25.2,48,29,25,20,3,25,43,58.1,18,24,7,17,28,76,57,3,Matches
1098,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,30,1990,20.6,23,9,10,12,1,12,31,38.7,19,11,1,10,15,38,10,0,Matches
1099,Angus Gunn,sct SCO,GK,Norwich City,eng Premier League,25,1996,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,0,Matches
1100,Christian Günter,de GER,"DF,MF",Freiburg,de Bundesliga,28,1993,34.0,34,20,16,15,3,18,50,36.0,32,23,6,17,17,51,49,2,Matches
1101,Koray Günter,de GER,DF,Hellas Verona,it Serie A,26,1994,26.8,32,18,19,11,2,16,32,50.0,16,27,21,6,69,101,110,1,Matches
1102,Lasse Günther,de GER,DF,Augsburg,de Bundesliga,18,2003,1.8,8,5,4,3,1,5,9,55.6,4,0,0,0,2,10,2,0,Matches
1103,Jon Guridi,es ESP,MF,Real Sociedad,es La Liga,26,1995,2.3,5,3,2,3,0,1,4,25.0,3,3,1,2,3,8,4,0,Matches
1104,Malo Gusto,fr FRA,DF,Lyon,fr Ligue 1,18,2003,20.9,55,35,29,21,5,24,40,60.0,16,21,6,15,33,88,41,1,Matches
1105,Raúl Guti,es ESP,MF,Elche,es La Liga,24,1996,18.1,25,15,7,14,4,10,30,33.3,20,9,3,6,25,50,7,0,Matches
1106,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,es La Liga,30,1991,1.5,1,0,0,1,0,0,2,0.0,2,2,1,1,1,2,9,0,Matches
1107,Miguel Gutiérrez,es ESP,DF,Real Madrid,es La Liga,20,2001,2.9,7,5,5,0,2,3,5,60.0,2,0,0,0,2,9,2,0,Matches
1108,Albert Guðmundsson,is ISL,"FW,MF",Genoa,it Serie A,24,1997,6.7,5,3,2,1,2,3,8,37.5,5,2,0,2,5,10,4,0,Matches
1109,Joško Gvardiol,hr CRO,DF,RB Leipzig,de Bundesliga,19,2002,26.8,47,31,28,17,2,22,39,56.4,17,30,11,19,51,98,62,2,Matches
1110,Emmanuel Gyasi,gh GHA,"FW,MF",Spezia,it Serie A,27,1994,33.7,47,30,31,9,7,21,41,51.2,20,22,4,18,16,63,43,1,Matches
1111,Norbert Gyömbér,sk SVK,DF,Salernitana,it Serie A,29,1992,28.5,53,32,40,11,2,33,50,66.0,17,38,24,14,44,97,126,1,Matches
1112,Erling Haaland,no NOR,FW,Dortmund,de Bundesliga,21,2000,21.2,2,1,0,1,1,0,1,0.0,1,8,1,7,1,3,31,0,Matches
1113,Nicolas Haas,ch SUI,MF,Empoli,it Serie A,25,1996,11.1,35,22,15,10,10,17,39,43.6,22,24,4,20,9,44,17,1,Matches
1114,Janik Haberer,de GER,MF,Freiburg,de Bundesliga,27,1994,9.1,14,8,5,6,3,7,19,36.8,12,11,4,7,16,30,11,0,Matches
1115,Alexander Hack,de GER,DF,Mainz 05,de Bundesliga,27,1993,23.0,52,26,35,17,0,29,46,63.0,17,31,14,17,51,103,95,1,Matches
1116,Robin Hack,de GER,"FW,MF",Arminia,de Bundesliga,22,1998,15.2,14,8,6,5,3,3,21,14.3,18,18,1,17,5,19,4,0,Matches
1117,Munir El Haddadi,ma MAR,"FW,MF",Sevilla,es La Liga,25,1995,5.3,8,4,1,6,1,2,8,25.0,6,7,1,6,5,13,2,0,Matches
1118,André Hahn,de GER,"MF,FW",Augsburg,de Bundesliga,30,1990,23.3,36,20,9,15,12,17,50,34.0,33,38,5,33,15,51,43,0,Matches
1119,Amadou Haidara,ml MLI,MF,RB Leipzig,de Bundesliga,23,1998,14.7,30,14,11,19,0,17,37,45.9,20,22,6,16,16,46,8,1,Matches
1120,Massadio Haïdara,ml MLI,DF,Lens,fr Ligue 1,28,1992,12.0,28,21,18,7,3,15,24,62.5,9,18,4,14,22,50,31,0,Matches
1121,Oualid El Hajjam,ma MAR,DF,Troyes,fr Ligue 1,30,1991,11.9,22,11,12,6,4,15,23,65.2,8,12,6,6,22,44,28,0,Matches
1122,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,22,1998,27.5,74,51,38,27,9,40,72,55.6,32,26,5,21,28,102,23,2,Matches
1123,Marcel Halstenberg,de GER,DF,RB Leipzig,de Bundesliga,29,1991,5.6,10,7,6,4,0,6,11,54.5,5,6,0,6,7,17,11,0,Matches
